imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Costa Rica,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Germany,Greece,Greece and Cyprus,Guatemala,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,S/E/W Africa,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (French/Italian),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0401445,,A Good Year (2006),"$140,341",,"$2,573,187","$575,271",,,,"$10,176","$688,053","$99,741","$134,414",,"$57,430",,"$83,235",,"$18,583",,,"$156,679","$219,406","$1,154,935",,"$21,660",,"$41,015",,,"$102,176","$301,837","$1,390,868","$3,837,906","$281,181",,,,,"$268,679",,"$73,909","$72,671","$171,273","$7,205,533","$11,228","$1,055,827",,,,"$56,558",,"$19,167","$65,845",,"$1,034,183",,,,,"$462,728",,,,,,,,,"$81,629","$105,298","$708,940","$281,900","$36,502",,"$106,942",,"$1,057,158",,,,"$43,112","$152,286","$30,010","$62,728","$219,415",,"$1,507,270","$4,307,577",,,"$718,666",,,,,"$539,834",,"$434,402","$68,478",,"$1,830,229","$27,201","$86,848","$18,503",
0433442,,The Return (2005),,,,,"$52,554",,"$120,576","$2,181",,,,,"$72,798",,,,,,,,,,"$7,749,851",,,,"$36,825",,,,"$163,363","$80,785","$165,582",,,,"$58,497",,,,,,"$232,036",,,"$4,762",,"$79,580",,"$17,259",,,"$90,518","$409,177",,,"$41,427",,,,,,,"$4,929",,,,"$67,396","$154,101",,"$100,244",,,,,"$269,500",,,,,,,,"$41,232",,,"$532,090",,,,,,,,"$42,650","$13,559","$149,379",,"$93,140","$1,134,154",,,,
0470765,,For Your Consideration (2006),,,"$157,103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,776",,,,,,,,,,,,,,,,,,,,,,"$2,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,031",,,,,,,,,,,,,,,,,,,"$205,189",,,,
0486585,,Fuck (2005),,,,,,,,,,,,,,,,,,,,,,,"$22,359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$618,,,,,,,,,,,,,,"$2,451",,,,
0420901,,Shooting Dogs (2005),,,,,,,,,,,,,,,,,,,,,,,"$108,281",,,,,,,,,"$62,347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$101,895",,,,,,,,,,,,,"$286,065",,,,
0381061,,Casino Royale (2006),"$1,385,218","$39,778","$25,392,765","$5,942,688","$241,620","$99,992","$6,056,429","$79,240","$6,655,927","$228,535",,"$718,997","$807,989","$11,735,457","$1,162,038",,"$425,306","$54,179",,"$1,225,334",,"$12,571,582","$167,445,960","$291,723","$256,056","$248,268","$320,655",,"$406,159","$5,591,405","$26,908,166","$50,435,057","$4,418,836",,,,"$2,956,570","$845,527","$659,619","$9,000,930","$2,421,928","$1,269,376","$10,959,793","$175,708","$16,816,091","$182,257",,"$337,690","$392,755","$362,928","$175,797","$159,848","$2,329,467","$6,557,256",,,"$10,598,499",,"$4,132,290",,"$210,610",,"$8,111,223","$83,193","$241,592",,,"$383,719","$1,830,398","$2,902,845","$2,269,111",,"$173,302","$303,418",,"$8,919,873","$10,207,593",,$1,"$148,044","$2,034,804","$204,895","$491,657","$3,198,272",,"$6,511,852","$12,149,464",,"$11,939,707",,"$2,026,855",,"$8,405,063","$168,658","$3,090,700","$2,650,860","$1,564,482","$1,201,323","$1,712,641","$120,634,722","$106,363","$968,234","$180,000",
0366548,,Happy Feet (2006),"$1,378,012",,"$26,245,071","$1,771,674",,,"$4,672,743",,"$4,000,000","$62,755",,,"$843,659","$386,573","$185,000",,,,,"$300,383",,"$1,664,068","$198,000,317",,,,"$84,432",,,"$394,848","$10,900,000","$8,814,150","$2,780,500",,,,"$1,308,219",,"$165,388",,,"$141,000","$6,500,000",,"$12,083,119",,,,,,,"$130,444","$263,000","$6,252,783",,,"$7,515,003",,"$2,965,884",,,,"$2,448,667",,,,,,,"$117,046","$1,307,794","$403,000",,"$152,089",,"$3,139,674",,,,"$60,133","$1,820,000","$110,503",,,,"$3,618,073","$10,057,345",,"$1,953,556","$2,432,680",,,,,"$517,041","$370,415","$2,694,073","$279,826","$605,597","$37,779,303",,,,
0453467,,Deja Vu (2006),"$1,840,967",,"$7,033,302","$1,336,234",,,"$2,276,620",,"$2,988,591","$277,012",,,"$332,784","$3,800,000",,,,,,"$374,166",,"$929,069",,,,,,,,"$464,964","$5,295,508","$11,162,340","$793,400",,,,"$544,497",,"$103,606",,,,"$9,844,813",,"$7,321,149",,,,,,,"$96,353",,"$4,168,156",,,"$2,563,987",,"$801,154",,,,"$1,220,920",,,,,,,"$1,408,201","$1,390,099",,,"$176,210",,"$1,128,492",,,,"$35,023",,"$170,077",,"$953,649",,"$5,194,723","$11,083,441",,"$2,143,009","$1,682,316",,,,,"$884,072","$561,985","$2,152,719","$459,214",,"$10,049,687",,,,
0308055,,Bobby (2006),,,"$978,991","$63,084",,,"$186,449",,"$111,824",,,,,,,,,,,"$26,228",,"$155,716","$11,242,801",,,,,,,,"$1,004,003","$189,106","$88,532",,,,,,,,,,"$2,190,025",,,,,,,,,,,"$346,974",,,"$134,474",,"$195,112",,,,"$24,637",,,,,,,,"$78,093",,,"$25,679",,"$244,400",,,,"$1,349",,"$4,440",,,,"$14,017","$1,529,848",,,"$275,391",,,,,"$11,072",,,,,"$1,582,346",,,,
0790604,,Deck the Halls (2006),,,"$621,877",,"$26,140",,"$212,371","$15,864","$235,824","$54,990",,"$127,865","$40,224",,"$76,803",,,,,,,,,"$31,421",,"$93,727",,,"$7,794",,"$91,580",,"$218,774",,,,,"$187,064","$64,874",,,,"$546,798","$11,976",,"$7,729",,"$32,236","$79,611","$12,241","$30,347","$55,189",,"$1,169,660",,,,,"$81,307",,,,,"$3,097",,,,"$110,076","$116,818","$17,589","$59,865","$445,556","$14,509","$133,403",,"$710,467",,,,,"$140,604",,"$36,327","$98,339",,,"$1,165,746",,"$12,463",,,,,,,,,"$168,266","$56,414","$3,945,357",,"$705,380","$64,645",
0499603,,10 Items or Less (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$226,695",,,,,,,,,,,"$355,930",,,,,,,,,,,,,,,,,"$10,341",,,,,"$236,070",,,,,,,,,,,"$486,895",,,,,,,,,,,,,,,,,
0457939,,The Holiday (2006),"$688,224",,"$10,184,652","$2,923,478",,,"$2,838,482","$3,888","$4,141,612","$78,883","$248,160",,"$315,902",,"$123,741",,"$161,804",,"$108,300","$358,415","$435,347","$818,272","$63,224,849",,,"$103,106","$121,628",,"$123,517","$992,825","$8,365,534","$16,123,230","$1,888,900",,,,"$1,254,680","$1,037,899","$151,483","$329,619","$224,379","$1,016,813","$6,079,376",,"$11,147,769",,"$23,151",,"$196,668","$238,112",,"$140,776","$231,859","$3,444,255","$310,164",,"$4,782,861",,"$976,983",,,,"$1,632,271",,"$12,374",,,"$173,046","$249,735","$1,487,937","$1,266,693",,,"$203,275",,"$3,584,503",,,,"$52,508","$535,286","$105,048","$227,382","$1,325,789",,"$8,217,382","$6,154,701",,"$2,531,551","$3,281,063",,,,,"$1,363,549","$522,517","$1,618,469","$516,128","$329,000","$23,945,757",,"$442,285","$112,324",
0347449,,Avellaneda's Moon (2004),"$2,306,410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,798",,,,,,,,,,,,,,,,,,,,,,,,"$1,716,240",,,,,,,,,,,,,,,,,
0448124,,Snow Cake (2006),"$2,440",,"$205,883",,,,,,,,,,,,,,,,,,,,"$26,651",,,,,,,,"$130,733","$442,088",,,,,,,,,,,,,,,,,,,,,"$3,785",,,,"$37,563",,"$245,765",,,,,,,,,,,,"$8,476",,,,,"$85,918",,,,,,,,,,,,,,,,,,,"$12,139",,,,,"$180,224",,,,
0433387,,Harsh Times (2005),,,,,,,,,,,,,,,,,,,,,,,"$3,337,931",,,,,,,,"$399,619",,,,,,,,"$24,651",,,,"$49,118",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$47,373",,,"$14,113",,,,,,"$3,029",,,,,,"$2,670","$169,942",,,,,,,,$306,"$6,915","$28,935",,"$85,359","$1,425,718",,,,
0490166,,London to Brighton (2006),,,,,,,"$45,905",,,,,,,,,,,,,,,,,,,,,,,,"$43,151",,"$1,771",,,,,,,,,,,,,,,,,,,,,,,,"$2,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,821",,,,,,,,,,,"$348,245",,,,
0460792,,Fast Food Nation (2006),"$41,608",,"$156,928","$24,344","$2,186",,"$13,891",,"$18,929",,,,,,,,,,,,,,,,,,,,,,"$257,315","$68,852","$22,300",,,,,,$800,,,,"$146,152",,,,,,,"$5,554",,,,,,,,,"$36,685",,,,,,,,,,,,"$15,632",,,"$2,886",,,,,,"$6,261",,,,,,"$14,754","$238,968",,,,,,,,,,,,"$6,462","$123,276",,,,
0365830,,Tenacious D in the Pick of Destiny (2006),"$72,086",,"$240,903","$164,555",,,,,,,,,,,,,,,,,,"$69,698","$8,334,575",,,"$41,139",,,,"$103,900","$26,091","$216,566",,,,,,,"$103,067",,,,,,,,,,,,,,,,,,"$73,349",,"$1,243",,,,"$133,049",,,,,,,,"$17,303","$5,927",,,,,,,,,"$120,265",,,,"$43,587",,,,"$139,626",,,,,,,"$59,335",,,"$15,709","$3,957,990",,,,
0464913,,"OSS 117: Cairo, Nest of Spies (2006)",,,,,,,"$609,792",,"$41,813","$7,374",,,,,,,,,,,,,,,,,,,,,"$21,389,256",,"$29,250",,,,,,,,,,"$14,263",,,,,,,,,"$1,167",,,,,,,,,,,,,,,,,"$24,136",,,,,"$5,622",,"$213,003",,,,,,,,,,,"$33,962",,,"$318,789",,,,,,,,"$29,774","$3,501","$30,639",,,,
0393635,,Reeker (2005),"$185,793",,,,,,,,,,"$7,519",,"$65,083",,,,,,,,,,,,,,,,,,"$419,531",,,,,,,,,,,,"$77,161",,,,,,,,,,,,,,,,,,,,,,,,,"$87,789",,,,,,,,"$416,304",,,,,,,,,,,"$170,732",,,,,,,,,,"$219,408",,"$65,898","$498,421",,,,
0762121,,The Nativity Story (2006),"$251,946",,"$338,489","$71,414",,,"$27,158",,,"$2,544",,,"$55,464",,,,,,,,,"$30,878",,,,,"$5,625",,,,"$550,684","$286,354","$36,000",,,,"$139,989",,"$6,709",,,,"$1,929,603",,"$688,242",,,,,,,"$14,519",,"$332,714",,,"$77,678",,"$163,781",,,,"$634,593",,,,,,,"$109,520","$141,877",,,"$16,732",,,,,,,,"$20,924",,,,"$395,046","$1,103,856",,"$78,476",,,,,,,"$19,446","$105,222",,,"$672,040",,,,
0480271,,Van Wilder: The Rise of Taj (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$58,301",,,"$29,467",,"$1,407,140",,,,,,,,"$267,286",,,,,,,,,,,,,,"$23,669",,,,,,
0454970,,Turistas (2006),,,,,,,"$137,615",,,,,,"$29,435",,"$29,336",,,,,,,,"$7,027,762",,,,,,"$13,879",,,,,,,,,,,,,,"$816,335",,,,,,,"$35,615",,"$35,034","$182,035","$174,333",,,,,,,,,,,,,,"$93,146","$198,521","$83,501","$106,254","$294,807",,,,"$905,115",,,,,"$149,854",,,,,,"$1,494,159",,,,,,,,"$60,076","$140,967",,"$17,723",,"$2,290,406",,"$440,605",,
0450259,,Blood Diamond (2006),"$895,324",,"$6,841,811","$1,329,895",,,"$2,310,554",,"$2,900,000","$196,204",,,"$468,278",,"$588,077",,,,,"$215,910",,"$1,324,909",,,,,"$218,911",,,"$100,308","$9,179,563","$7,176,791","$1,982,100",,,,"$1,119,267",,,,,,"$5,701,333",,"$8,017,156",,,,,"$142,802",,"$120,972","$119,500","$4,112,166",,,"$3,165,003",,"$1,114,715",,,,"$2,176,385",,,,,,,"$274,737","$1,888,649",,,"$173,571",,"$1,249,157",,,,"$30,157","$558,000","$82,913","$177,361","$1,184,493",,"$2,943,556","$9,611,220",,"$1,194,275","$2,516,709",,,,,"$2,400,000","$459,842","$2,436,463","$180,357","$733,643","$15,038,181",,,,
0491244,,Election 2 (2006),"$2,681",,,,,,"$1,005",,,,,,,,,,,,,,,,"$55,758",,,,,,,,,,,,,,"$1,739,442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,143",,,,,,,,"$30,824",,,,,,,,,
0488658,,Unaccompanied Minors (2006),,,"$521,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$130,410",,,,,,,,"$8,136",,,"$47,882",,,,,,,,,,,"$1,488,851",,,"$26,580",,"$86,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$882,134",,,,,,,,,,,,,"$2,102,515",,,,
0413895,,Charlotte's Web (2006),"$310,456",,"$6,883,845","$780,275",,,"$1,170,513","$4,490","$759,273","$6,901",,"$274,390","$209,762",,"$152,979",,"$70,344",,"$25,177","$81,737","$108,071","$321,557","$82,985,708",,,,"$7,236",,"$86,659","$340,232","$6,402,366","$3,498,706","$289,733",,,,"$584,471","$261,011","$142,579",,"$86,131","$317,221","$86,446",,"$5,413,000",,,,"$65,581","$40,119",,"$151,930","$124,778","$2,333,538","$270,682",,"$1,680,259",,"$678,879",,,$548,"$396,613",,,,,"$373,865","$148,656","$429,668","$824,130",,,"$29,965",,"$925,321",,,,,"$522,171","$12,777","$37,110","$558,503",,"$1,911,023","$1,229,048",,"$279,506","$634,692",,,,,"$900,876","$425,468",,"$291,762","$230,951","$21,770,487","$23,647",,,
0449010,,Eragon (2006),"$1,097,072",,"$6,574,906","$1,847,320","$72,083",,"$2,905,663","$103,447","$3,981,167","$212,388","$793,480",,"$865,437","$4,376,272","$1,130,423",,"$141,785",,,"$818,245","$1,006,154","$2,031,040",,"$91,534",,"$253,181","$135,716",,"$101,752","$809,193","$22,395,476","$13,804,080","$1,958,489",,,,"$917,571","$607,181","$276,251","$847,448","$963,483","$360,058","$14,213,223","$62,716","$15,790,689","$25,443",,"$188,845","$104,188","$44,506","$118,719","$104,031","$1,391,301","$10,643,431",,,"$2,133,168",,"$1,173,460",,,,"$1,852,374","$17,119",,,,"$481,008","$1,102,747","$1,627,301","$1,286,205","$1,062,887","$57,210","$210,994",,"$4,559,836",,,,"$81,927","$1,154,037","$135,802","$119,375","$794,773",,"$5,758,445","$14,236,082",,"$3,791,869","$2,094,655",,,,,"$1,457,634","$1,883,934","$589,754","$698,300","$289,435","$11,027,251","$68,371","$1,405,811","$78,198",
0479143,,Rocky Balboa (2006),"$421,458",,"$3,910,862","$1,216,514","$21,032",,"$983,643","$54,969","$2,386,560","$31,920",,"$292,495","$274,102",,"$200,750",,"$37,316",,,"$128,133","$177,457","$638,988",,"$27,630",,"$83,557","$25,955",,"$27,575","$424,479","$9,623,591","$8,042,122","$1,042,815",,,,"$412,456","$133,733","$58,580","$295,408","$49,274",,"$8,928,978","$22,959","$6,587,284","$9,516",,"$97,630","$20,950","$30,912","$34,004","$36,072","$75,623","$4,885,033",,,"$525,969",,"$254,498",,,,"$826,988","$6,893",,,,"$231,937","$156,915","$135,167","$605,102","$493,171","$43,329","$32,935",,"$1,155,948",,,,"$37,592","$163,107","$32,939","$21,819","$182,964",,"$1,388,868","$6,737,274",,"$520,237","$1,409,285",,,,,"$338,516","$123,263","$224,222","$132,615","$224,136","$17,311,121","$33,007","$545,171","$10,754",
0422295,,Fur: An Imaginary Portrait of Diane Arbus (2006),"$103,096",,"$7,194",,,,"$21,459",,,,,,"$29,175",,,,,,,,,,,,,"$7,158",,,,,,,"$63,450",,,,,,,,,,"$516,277",,,,,,,,,,,"$235,957",,,"$1,391",,,,,,,,,,,"$27,828",,,"$55,545",,,,,,,,,,,,,,,"$17,278","$927,911",,,,,,,,"$7,768","$5,938",,,,"$11,853","$10,229","$40,008",,
0046889,,The Dam Busters (1955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,099",,,,
0443431,,Another Gay Movie (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,120",,,"$60,413",,,,,,,,"$6,238",,,,,,,,,
0365847,,The Myth (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,180,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,965,729",,,,,,,,,"$330,364","$681,900",,,,,,,,
0379918,,Oyster Farmer (2004),,,"$1,705,596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$80,147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0446755,,The Painted Veil (2006),"$364,235",,"$3,453,372",,,,"$194,887","$8,957","$450,654","$12,300",,,,"$384,256",,,,,,"$104,660",,"$237,653",,,,,,,,"$330,888","$983,328",,"$452,272",,,,"$166,434","$10,583","$16,130",,,,"$610,692",,,,,,"$33,383","$39,652",,,,"$427,129",,,,,"$510,782",,,,"$78,438",,,,,"$74,970",,,"$246,786",,,"$56,056",,"$521,400",,,,,,"$3,815",,,,"$806,896","$4,250,587",,,,,,,,,,"$309,520","$136,879","$23,450","$3,421,285","$26,457","$101,574",,
0343737,,The Good Shepherd (2006),"$381,638",,"$2,746,919","$537,125",,,"$1,092,693","$9,067","$907,832","$72,912","$36,871",,"$119,694",,"$130,158",,"$49,480",,,"$54,125",,"$632,286",,,"$24,020","$54,452",,,,"$29,429","$3,780,623","$3,513,850","$1,215,350",,,,,"$15,905","$24,766",,,,"$4,105,822",,"$3,277,000",,,,"$44,449","$12,765",,"$18,674",,"$1,211,803",,,"$778,913",,"$222,829",,,,"$234,078",,,,,"$110,824","$119,004","$80,613","$669,177",,,"$112,623",,"$875,518",,,,"$7,858",,"$38,302","$33,415",,,"$633,949","$5,023,890",,"$240,426","$688,254",,,,,"$249,336","$61,655","$796,012","$273,407","$165,024","$3,760,420","$23,473","$208,565","$10,832",
0443489,,Dreamgirls (2006),"$47,969",,"$3,796,966","$720,413",,,"$611,368",,"$635,680","$13,137","$218,596",,"$25,554",,"$29,503",,"$73,361",,"$38,874","$35,111","$61,645","$425,252","$103,365,956",,,"$14,886","$16,714",,"$18,054","$276,896","$3,219,210","$3,255,101","$243,251",,,,"$223,165","$158,335","$81,933","$62,391","$72,889","$130,512","$687,157",,"$16,199,342",,"$41,365",,"$32,283","$44,836",,"$36,200","$86,373","$713,712","$108,930",,"$1,018,310",,"$497,168",,,,"$342,793",,,,,"$36,396","$151,560","$180,745","$443,768",,,"$50,707",,,,,,"$12,077","$250,490","$18,504","$65,668","$483,565",,"$4,816,397","$1,703,358",,"$364,100","$795,675",,,,,"$235,764","$197,631","$241,035",,"$120,968","$7,483,647",,"$97,089",,
0487503,,The Page Turner (2006),,,"$191,476","$105,057",,,"$469,576",,"$65,544",,$825,,"$24,630",,,,,,,,,"$53,292","$209,659",,,,,,,,"$5,031,894","$1,046,559","$43,700",,,,,,,,,,"$497,134",,,,,,,,,,"$3,725","$186,710",,,"$312,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,178","$178,999",,"$52,311","$125,819",,,,,"$15,615","$3,466",,,,"$654,239",,,,
0478324,,We Feed the World (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$519,043","$2,503,043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,466",,,,,,,,,,,,,,,,,
0463998,,Freedom Writers (2007),,,"$1,059,796","$26,560",,,"$259,323",,,,,,,,,,,,,,,"$6,006",,,,,,,,,"$1,738,705","$679,007",,,,,,,,,,,,,"$231,057",,,,,,,,,"$420,441","$55,517",,"$159,805",,"$104,729",,$432,,"$26,605",,,,,,,,,,,,,,,,,,"$104,842",,,"$88,578",,,"$74,775",,"$44,696","$376,059",,,,,,,,,"$58,906","$973,734",,,,
0460829,,Inland Empire (2006),"$74,832",,"$22,352","$50,832",,,"$39,552",,"$94,811",,,,"$15,059",,,,,,,"$17,297",,"$48,882","$1,114,878",,,,,,,"$98,509","$609,887","$421,068",,,,,,"$4,341","$13,094",,,,"$462,031",,,,,,"$8,080","$3,561",,"$16,784",,"$50,335",,,"$56,348",,$374,,,,"$18,454",,,,,,,"$90,186","$6,683",,,"$6,834",,"$139,512",,,,,,"$7,166","$4,133",,,"$36,754","$141,970",,"$57,870",,,,,,,,,"$8,405",,"$542,793","$1,592","$7,204",,
0075177,,Sebastiane (1976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$271,,,,,,,,,,,,,,,,,,
0090798,,Caravaggio (1986),,,,,,,,,,,,,,,,,,,,,,,"$3,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,704",,,,,,,,,,,,,,,,,,
0464049,,The History Boys (2006),,,"$1,147,946",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$131,633","$64,710",,,,,,,,,,,"$22,402",,,,,,,,,,,,,,,,"$781,915",,,,,,,,,,"$9,477","$9,922",,,,,,,,,,,"$44,405",,,"$200,325",,,"$70,608",,,,,,,,,,"$12,734",,,"$8,204,365",,,,
0465551,,Notes on a Scandal (2006),"$230,937",,"$4,930,803","$243,181","$9,079",,"$305,634","$3,274","$353,935","$29,056",,"$73,004","$106,392",,"$76,591",,"$12,981",,,"$22,845","$51,252","$251,456",,"$12,793",,"$40,841","$13,075",,"$17,920","$85,821","$1,188,501","$1,691,836","$388,217",,,,,"$54,872","$30,262",,,"$71,823","$1,983,521","$13,197","$577,376",,,,"$41,674","$16,821","$19,453","$20,069",,"$1,013,500",,,"$324,068",,"$696,197",,,,"$438,070",,,,,"$92,875","$11,414","$190,546","$259,165","$45,034","$10,160","$24,051",,"$102,101",,,,"$17,722","$79,104",,"$22,254","$198,156",,,"$3,120,079",,"$168,341","$530,330",,,,,"$75,777",,"$186,307",,"$53,895","$11,561,278","$54,384","$60,974",,
0398913,,DOA: Dead or Alive (2006),,,"$977,424","$218,213",,,,,,"$21,609",,,,"$516,235",,,,,,,,,"$480,813",,,,,,,,"$338,747","$508,715",,,,,"$268,454",,"$25,494",,,,"$130,192",,"$312,264",,,,,,,,,"$18,990",,,,,"$115,560",,,,,,,,,,,,"$143,851",,,,,"$479,467",,,,,,,,,,"$780,819","$492,579",,,"$20,900",,,,,"$123,249","$248,663","$111,444","$90,041",,"$975,792",,"$27,650",,
0473444,,Curse of the Golden Flower (2006),"$90,270",,"$874,176","$77,591",,,"$270,913","$8,992","$73,371","$39,866","$91,703",,"$117,232","$37,471,028","$98,607",,,,,"$38,678",,"$78,324",,,,"$34,573",,,,"$50,620","$6,103,258","$471,464","$318,900",,,,"$2,540,977",,,"$76,023",,,"$2,082,430",,"$2,631,287",,,,"$32,598",,,"$25,707","$381,000","$519,092",,,"$278,276",,"$83,977",,,,"$122,442",,,,,"$124,799",,"$242,789","$81,686",,,,,"$59,150",,,,,"$960,600","$6,906","$14,745","$58,931",,"$5,897,561","$2,033,892",,"$89,117","$141,446",,,,,"$1,283,554","$885,039","$217,789",,,"$2,398,776","$14,428","$119,677",,
0808185,,The Bothersome Man (2006),"$7,986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0452624,,The Good German (2006),,,"$419,709","$61,330",,,"$88,637",,,,,,,,,,,,,,,,,,,,,,,,"$492,112","$503,693",,,,,,,"$6,647","$27,433",,,"$820,492",,,,,,,,,,,,,,"$14,468",,"$59,928",,,,"$17,294",,,,,,,,"$109,462",,,,,,,,,,,,,,,,"$1,351,208",,,,,,,,,,,,,"$633,799",,,,
0428038,,Sweet Land (2005),,,,,,,,,"$19,609",,,,,,,,,,,,,,"$1,706,325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$841,,,,
0498380,,Letters from Iwo Jima (2006),"$307,431",,"$458,614","$54,227",,,"$49,410",,"$796,000","$13,485",,,"$147,616",,,,,,,"$6,470",,"$24,106",,,,,,,,,"$1,791,628","$292,167","$589,300",,,,"$153,385",,,"$2,305",,,"$987,775",,"$42,911,049",,,,,,,"$19,354",,"$271,521",,,"$22,590",,"$61,323",,,,"$125,305",,,,,"$160,342","$18,000",,"$333,221",,,"$26,246",,"$43,771",,,,"$22,882","$208,000","$12,550","$40,098",,,,"$1,668,545",,,"$61,676",,,,,"$300,921",,"$113,339",,,"$563,546",,,,
0454082,,Black Christmas (2006),"$95,544",,,"$81,554",,,,"$52,318",,,,,"$45,991",,"$23,222",,,,,,,,,,,,,,,,,"$706,341",,,,,,,,,,,"$36,281",,,,,,,,,,,"$487,263",,,,,,,,,,,,,,"$172,179",,"$162,398","$13,264",,,,,"$159,797",,,,,,"$18,102",,,,,"$339,636",,,,,,,,"$232,778","$23,734",,,,"$2,117,433",,"$469,194",,
0308353,,Happily N'Ever After (2006),"$284,226",,"$1,870,698","$15,806",,,"$659,401","$14,775","$1,753,010",,"$28,393",,"$144,606",,,,"$92,612",,,,,,,,,,,,,"$3,627","$2,330,580","$225,487",,,,,"$192,147","$173,639","$60,847",,,,"$1,366,579",,,,,"$63,294",,"$4,868",,,,"$2,823,845",,,"$447,140",,,,"$6,733",,"$78,451",,,,,"$141,334","$37,225","$754,856","$515,118",,,,,"$926,621",,,,,,,,"$296,136",,"$1,869,780","$2,714,627",,"$67,681",,,,,,,"$7,271",,"$40,000","$135,443","$602,537","$5,519","$141,233",,
0763840,,Home of the Brave (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$83,352",,,,,,,,,,,,"$3,537",,,,"$203,079",,,,,,,,,,,,"$157,944",,,,,
