imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East,Middle East Other,Middle East/UAE,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0804540,,Taxi 4 (2007),,,,,,,,,,,,,"$2,023,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,571,326",,,,,,,,,,,,,,,,,,,,,,,,,"$12,050,482",,,,,,,,"$1,045,985",,,,,,,"$607,789","$1,749",,,,,,,,
0784972,,The Brothers Solomon (2007),,,,,,"$3,518",,,,,,,,,,,,,,,,,,,,,,,,"$7,969",,,,,,,,,"$1,275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$45,210",,,,,,,,,,,"$75,721",,,,
0445935,,Bordertown (2007),"$60,948",,,"$73,104",,"$321,084","$2,628",,,,,"$25,693",,,,,,,,,,,"$7,989",,,,,,"$1,125,693","$109,266",,,,,,,,,"$1,907,846",,,,,,,,,"$30,668","$942,075",,,,"$197,651",,"$8,598",,,,"$133,043","$108,105",,"$93,154",,,"$10,561",,,,,,"$11,617",,,,"$2,821,166",,,,,,"$4,905",,"$28,727",,"$179,441",,,"$125,837",,
0810988,,The Nines (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,715",,,,
0792965,,Hunting and Gathering (2007),"$21,660",,"$1,102,390","$950,410",,"$780,710",,,,,,,,,,,,,,,,,,,,,,"$118,250","$17,803,399","$7,228,742","$203,956",,"$121,428","$95,610",,,,,,,,,,,,,,,"$58,344",,,,"$22,197","$129,800",,"$288,987",,,,,"$68,177","$34,973",,,"$8,163","$151,556",,,"$32,053",,,,,"$6,377","$945,621","$618,798","$1,003,733",,,,"$56,910","$3,939","$52,504",,,,"$18,589",,,
0484111,,The Good Night (2007),,,,,,,,,,,,,,"$7,251",,,,"$32,751",,,,,,,,,,,,,"$45,636",,,,,,,,,,,,,,"$5,979",,,,"$117,427",,,,,,,,,,,,,"$55,507",,,,"$29,679",,,,"$9,585",,,,"$38,326",,,,,,,,,,,"$32,215","$111,287",,,,
1077258,,Planet Terror (2007),"$94,001",,,"$178,097","$16,537","$121,629",$962,"$175,460","$17,960",,,"$16,907",,,"$16,477",,,"$68,498",,"$190,473",,,,,,"$23,592",,"$117,547","$1,174,216","$1,413,954","$101,699",,"$215,485","$75,791","$45,653",,,"$63,545","$894,403",,"$751,963",,,"$8,993","$9,112",,"$23,909",,"$75,255",,,,"$181,540",,,"$151,381","$4,605",,"$36,500","$109,160","$305,463","$85,911",,"$19,563",,"$1,154,000",,,"$36,837","$14,622","$15,318","$13,539",,"$121,452","$1,906,698","$91,694","$254,411","$69,684","$169,201","$15,526",,"$74,663","$206,058","$96,750","$50,389","$369,089",,,,
0381849,,3:10 to Yuma (2007),"$276,073",,"$2,371,873","$75,984",,"$207,277",,"$589,051","$28,488","$17,601",,"$20,956",,,"$36,830",,,"$41,298",,"$309,343",,,,,"$16,587","$13,647",,"$75,839","$1,694,205","$686,059","$318,576",,,"$19,290","$65,736",,,,"$1,004,879",,,,,"$13,815","$21,718",,"$18,447",,"$597,725",,,,"$9,072","$350,931","$11,604","$286,412",,,"$22,582","$43,206","$142,124","$274,078",,,"$51,083","$1,100,387",,,"$24,170","$9,204","$20,535","$77,264",,"$308,036","$1,599,433","$99,798","$88,885",,,,"$117,927",,"$297,455","$23,607","$247,878","$2,425,312","$18,329","$231,223",,
0465602,,Shoot 'Em Up (2007),"$143,855",,,"$138,807","$10,710","$210,198","$9,228","$480,201","$92,933",,,"$46,065",,"$34,964",,,,"$50,403",,"$95,243",,,"$21,175","$41,672","$25,150","$29,697",,"$80,967","$1,458,626","$812,957","$412,316",,"$90,951","$112,245","$56,043","$172,391","$92,987","$315,779","$557,457",,"$350,144",,,"$65,841","$36,735","$51,537","$39,128","$190,632","$731,409",,,,"$136,109",,"$18,852","$211,583",,,"$43,342","$109,607",,"$149,796","$201,839",,"$92,746","$1,033,939","$312,413","$14,520","$208,887","$36,805","$31,501","$261,555",,"$724,563","$585,378","$20,665","$135,229",,,,"$248,123","$167,638","$373,199","$112,918","$130,024","$1,890,450","$4,972",,,
0811106,,The Ten (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,802",,,,,,,,,
0401420,,Fierce People (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,889",,,,,,,,,,,,,,,,,"$56,289",,,,,,"$7,899",,,"$41,982",,,,,,"$4,286",,,,,,,,,
0783233,,Atonement (2007),"$533,834",,"$9,795,638","$514,955",,"$1,160,245",,"$1,529,811","$49,256",,"$90,809","$271,072","$2,136,083","$116,017","$87,397",,"$56,149","$441,792","$374,763","$526,352",,,"$19,614","$37,332","$33,818","$75,528",,"$478,535","$2,691,000","$4,373,629","$2,240,113",,"$317,816","$316,342","$92,635",,"$30,300","$698,938","$1,467,346",,"$1,421,723",,,"$124,863","$64,451","$28,883","$109,731","$42,061","$755,671",,"$44,263",,"$1,714,246","$1,336,363","$5,159","$2,479,242",,,"$56,847","$69,578","$1,053,008","$1,392,980",,,"$62,904","$1,058,478",,"$38,939","$138,007","$46,448","$61,504","$387,738","$419,068","$1,680,371","$6,137,012","$2,185,800","$1,041,524",,,,"$400,359","$89,621","$635,424","$241,320","$64,791","$23,934,714","$66,856","$142,491",,
1093842,,My Winnipeg (2007),,,,,,,,,,,,,,,,,,,,,"$159,363",,,,,,,,"$31,274",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$94,832",,,,
0454931,,Requiem (2006),"$4,480",,,,,,,,,,,,,,,,,,,"$18,920","$9,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$162,497",,,,,,,,,,,,,,,,"$6,132","$18,287",,,,,,,,,"$18,678",,,,,,"$8,607",,,,,"$18,771",,,,
1032846,,"4 Months, 3 Weeks and 2 Days (2007)","$203,767",,"$61,184","$48,845",,"$290,747",,"$221,167",,,,"$17,330",,"$33,241","$9,442",,,"$12,099",,"$79,029",,,,,,,,"$197,888","$2,951,668","$279,604","$360,678",,"$25,405","$3,558","$9,193",,,,"$894,595",,,,,,,,"$9,819",,"$143,501",,,,,,,"$145,454",,,"$23,403",,,"$75,714",,,"$274,611","$69,897",,"$17,541",,,"$21,887","$301,260",,"$51,173","$1,063,172","$230,455","$80,604",,,,"$46,665",,"$85,524",,,"$589,837","$19,778","$26,896",,
0476964,,The Brave One (2007),,,"$1,788,914","$464,815",,"$914,274","$15,763",,"$59,398",,,,,,"$38,405",,,"$57,570",,"$154,549",,,"$25,321",,"$47,097","$18,238",,"$46,889","$2,227,950","$4,261,736","$380,919",,"$291,708","$188,611","$34,182","$40,633","$308,246","$392,041","$2,113,606",,"$3,334,778",,,"$36,234","$32,839",,"$44,756","$235,500","$2,240,156",,,,"$510,268","$220,052","$24,359","$180,675",,,,"$241,409","$208,680","$612,842",,,"$88,038","$589,537",,"$16,736","$274,997","$26,820","$30,293","$226,994",,"$1,126,941","$3,243,856","$95,128","$525,751",,,,"$212,359","$223,465","$769,716","$63,347","$249,776","$2,408,065","$21,868",,,
0478134,,In the Valley of Elah (2007),"$337,252",,"$572,768","$11,925",,"$280,712",,"$236,837","$7,761",,,"$179,931",,,"$15,997",,,"$1,886",,"$212,554",,,"$17,165",,"$14,179",,,"$48,409","$3,014,308","$384,478","$601,756",,,"$7,805","$18,374",,,,"$2,465,643",,"$1,066,430",,,"$10,519","$15,817",,"$1,545",,"$560,344",,,,"$114,202","$98,960","$4,155","$514,322",,,"$28,934",,"$89,338","$261,798",,,,"$134,839",,"$6,605","$35,367",,"$52,535","$126,845",,"$24,730","$3,046,512","$28,753","$367,914",,,,"$73,909","$51,098","$317,633",,"$63,866","$1,734,605","$65,581","$258,688",,
0405508,,Rang De Basanti (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,401,777",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,201,307",,,,
0466839,,I Could Never Be Your Woman (2007),"$302,572",,,,,,"$13,347","$1,194,232",,,,"$70,309",,"$7,025",,,,,,,,,,,,,,,,,,,"$192,542",,,,,,,,,,,,,,,,"$1,598,354",,,,,,,,,,"$160,107","$49,597",,,,,,"$393,980",,,,,,,,,,,,,,,"$26,147","$45,155",,,,,"$56,516",,,
0465436,,December Boys (2007),,,"$560,172",,,,,"$49,613",,"$5,733",,,,,,,,,,,,,,"$20,912",,,,,,"$79,609",,,,,,"$9,611",,,,,,,,,,,,,"$242,987",,,,,,,,,,"$19,861","$32,805",,,,,,,,,,,,,,,,,,,,,"$6,976",,,,,"$92,117","$4,468",,,
0455782,,The Hunting Party (2007),"$317,644",,,"$52,967",,"$94,903",,"$620,003",,"$22,158",,"$19,099",,,,,,,,,"$969,869",,,,,,,,,"$203,705",,,"$54,316",,"$8,674",,,,"$1,087,953",,"$447,709",,"$50,171",,"$8,865",,,,"$661,215",,,,"$160,533",,,,,,"$48,886","$29,624",,"$28,407",,,"$42,564","$258,689",,,"$67,546",,"$50,327",,,,"$1,708,436",,,,,,,,"$424,048",,"$209,404",,"$26,318",,,
0765443,,Eastern Promises (2007),"$432,196",,"$1,081,509","$601,772","$23,522","$803,895",$705,"$857,331",,"$45,148",,"$273,739",,"$141,589","$17,846",,,"$144,248",,"$2,228,604","$17,266,000",,,,"$17,206",,,"$206,288","$6,811,877","$3,385,681","$503,965",,"$71,052","$60,441","$95,302","$38,198",,"$427,631","$4,696,527",,"$743,947",,"$60,813","$34,680","$25,286",,"$44,816","$33,427","$717,303",,,,"$459,886","$157,782",,"$264,977","$5,848",,"$210,964","$37,516",,"$390,749",,"$15,467",,"$783,188",,"$14,951","$94,020","$27,554","$46,840","$107,380",,"$116,490","$4,821,414","$528,575","$977,777",,,,"$50,791","$31,724","$226,929","$83,766","$99,036","$4,399,217","$37,132","$223,558",,
0476643,,The Bubble (2006),,,,,,"$49,475",,"$219,725",,,,,,,,,,,,,,,,,,,,,"$519,987",,,,,,,,,,,,,,,,,,,,"$70,071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,547",,,,,,,,,
0831888,,Tekkonkinkreet (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,135",,,,,,,,,
0925248,,In the Shadow of the Moon (2007),,,"$376,147",,,,,,,,,,,,,,,,,,,,,,,,,,,"$65,852",,,,,,,,,,,"$248,699",,,,,,,,,,,,,"$115,902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$220,411",,,,
0452643,,Love and Other Disasters (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$901,860",,,,,,,,"$1,926,603",,,,,,,,,,,,,,,,
0480269,,Interview (2007),"$13,258",,"$33,513","$14,729",,"$34,048",,,,,,,,,,,,"$15,526",,,"$416,951",,,,,,,,"$192,859","$17,053","$29,893",,,,,,,,"$113,717",,,,,,,,,,,,,,"$55,709",,,"$22,597",,,,,,"$23,898",,,"$14,186","$75,918",,,,,"$5,314","$2,353",,"$14,956","$184,476","$3,474","$15,147",,,,"$12,394",,"$77,639",,,"$65,785",$993,,,
0473188,,Bobby Z (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$137,621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0498120,,Private Fears in Public Places (2006),"$121,320",,"$117,739","$62,573",,"$81,693",,"$512,675",,,,"$41,720",,,,,,,,,,,,,,,,,"$3,334,490","$301,062",,,,,,,,,"$1,023,697",,,,,,,,,,"$201,400",,,,,,,,,,,,,"$113,587",,,"$2,440",,,,,,,,,"$2,009","$288,742",,"$252,522",,,,,,,,,"$244,765","$18,224",,,
0432021,,Resident Evil: Extinction (2007),"$550,303",,"$2,693,059","$756,108",,"$253,170","$79,248","$3,797,052","$56,770","$421,419",,"$390,108",,"$632,086","$72,879",,,"$178,685",,"$287,879",,"$82,387",,"$309,794","$51,399","$54,531",,"$216,144","$4,961,313","$3,525,144","$178,744",,"$1,389,420","$271,071","$50,659","$978,940",,,"$2,852,694",,"$24,648,673","$54,193",,"$57,104","$24,122","$89,826","$181,381","$1,194,547","$7,392,963",,,,"$207,034","$680,820",,"$141,115",,,"$385,421","$1,164,828","$511,689","$658,905",,,"$62,422","$8,185,097",,,"$1,241,850","$75,393","$22,020","$290,333",,"$3,849,739","$5,664,195","$749,182","$184,494",,,,"$1,451,060","$2,862,253","$682,875","$1,076,761","$590,103","$5,370,978","$31,204","$518,245",,
0419984,,Mr. Woodcock (2007),"$106,745",,"$22,658",,,,"$16,680","$405,536",,"$136,987",,"$26,703",,"$39,067",,,,,,"$243,030",,,,"$56,393",,,,"$64,036","$10,006",,,,,,"$53,442",,,,,,,,,,"$2,864",,,,"$842,807",,,,"$116,043",,,,,,"$39,011","$51,758",,"$150,553","$277,963",,,,,,"$337,370",,,"$379,413",,,"$493,283","$221,754",,,,,"$136,513","$43,055","$254,519",,"$102,875","$3,218,055",,,,"$34,595"
0452625,,Good Luck Chuck (2007),,"$13,321","$2,676,860",,,"$665,261","$35,464","$310,272","$63,292","$272,430",,"$98,656",,"$101,813","$101,538","$24,384",,,,,,"$33,179","$19,686","$137,503",,"$59,013",,,"$1,504,052","$228,304","$218,691",,,"$255,240","$109,062",,,,,"$9,517","$155,325",,,"$120,811","$60,700","$13,551","$141,692",,"$2,185,939",,,,,,"$18,225",,,,"$227,576","$121,603",,"$473,808",,,"$148,704","$2,109,897",,"$23,425","$139,783",$1,"$186,947","$398,763",,"$8,542",,"$404,026",,,,,"$1,670,939",,,"$552,520",,"$8,155,160",,"$495,723",,
0758758,,Into the Wild (2007),,,"$2,051,032","$215,020",,"$1,128,058",,"$419,825",,,,,,,,,,"$124,262","$144,000","$171,003","$18,354,356",,,,,,,"$108,590","$13,570,398","$2,454,187","$166,853",,,"$85,702","$33,632",,,,"$8,058,998",,"$1,553,477",,"$69,828",,,,,,"$180,405",,"$63,502",,"$1,434,924","$227,130",,"$166,908",,,,,"$177,567","$248,067",,,,,,,,,,"$76,891","$79,755",,"$780,998","$451,017","$2,021,044",,,,,,,,"$70,649","$1,987,817",,,,
0492956,,The Game Plan (2007),"$1,519,256",,"$4,057,788","$1,027,135",,"$472,512","$84,283","$2,138,638","$85,175","$128,100",,"$943,428",,"$1,155,762",,,,,,,,,"$24,996","$694,773","$26,375","$21,705",,,"$1,010,506","$7,821,375","$169,329",,,,"$77,912","$36,569","$381,843",,"$5,595",,,,,"$94,829","$42,617",,"$184,002","$848,918","$9,096,000",,,,,"$686,519","$51,857",,,,"$760,623","$476,739",,,,,"$167,764",,,"$17,088","$1,074,592",,"$108,068","$1,400,843",,,"$6,016,924","$11,975","$413,001",,,,"$263,735","$326,234","$111,695",,"$358,854","$8,477,553","$101,538","$2,459,438",,
0808357,,"Lust, Caution (2007)","$60,943",,"$800,994","$240,807",,"$295,633","$3,717","$299,932",,,,"$19,977","$17,109,185","$50,087","$29,267",,,"$39,830",,"$173,981",,,,"$2,091",,,,"$87,618","$1,735,655","$1,162,030","$430,438",,"$6,249,342","$32,208","$15,020",,"$72,726","$121,446","$2,396,632",,"$2,336,681",,,"$28,571",,,"$22,630","$139,966","$208,626",,,,"$189,698","$89,244",,"$49,364",,,"$23,525","$104,536","$472,514","$100,056",,,,"$206,535",,"$24,275","$1,143,184","$6,446","$16,725","$31,615",,"$10,524,524","$2,247,011","$380,142","$336,842",,,,"$7,940,104","$48,963","$106,180","$3,491",,"$2,072,318","$6,754","$36,872",,
0800027,,Feast of Love (2007),,,"$135,919",,,,,"$258,401","$30,005",,,,,,,,,"$31,767",,,,,,,"$15,059",,,,,,"$44,976",,"$97,450",,,,,,,,,,,"$25,833","$28,257",,,"$11,365",,,,,,"$13,031","$9,871",,,,,,"$123,569","$273,588",,,,"$230,986",,,"$27,353","$15,191",,"$26,300",,,"$580,335",,,,,,"$41,059","$13,873",,,"$49,093","$147,253",,,,
0484562,,The Seeker: The Dark Is Rising (2007),"$150,262",,"$1,164,370","$75,951",,,"$18,505","$1,056,594","$62,133",,"$321,880","$200,218",,"$394,769","$25,219",,,"$43,841","$69,191","$191,482",,"$32,021","$16,017","$126,468","$22,419","$21,146",,,"$3,242,992","$489,015","$135,819",,,"$95,793","$35,643",,"$306,652",,"$190,572","$13,907","$106,145",,,"$49,067",,"$32,704","$37,002","$499,865","$2,944,438",,,,,,"$22,357",,,,"$206,955","$459,281","$4,485","$89,749","$299,042",,,"$1,684,882","$251,320","$11,011","$393,627","$21,125","$12,912","$175,943",,,"$4,035,966",$530,"$77,459",,,,"$183,742",,,"$189,204",,"$1,747,267","$21,979","$937,911","$59,320",
0408839,,The Heartbreak Kid (2007),"$914,034",,"$5,981,458","$2,340,959",,"$1,211,886","$10,052","$5,951,071","$141,014",,"$516,437","$481,654",,"$497,379","$185,473",,,"$197,296","$265,798","$744,858",,,"$15,343","$166,822","$60,087","$120,447",,"$368,338","$5,145,918","$11,684,199","$1,717,674",,"$703,961","$1,120,018","$184,654","$45,929","$189,291","$1,001,655","$8,754,310",,,,,"$205,157","$120,576",,"$264,995","$226,671","$5,210,508",,,,"$1,453,118","$587,637","$7,638","$353,917",,,"$465,115","$177,707","$2,183,081","$1,439,943",,,"$439,673","$5,946,408",,"$30,039","$311,464","$108,679","$329,831","$912,922",,,"$3,510,555","$1,020,366","$1,626,412",,,,"$792,400",,"$883,554","$1,227,819","$362,078","$9,852,014","$63,994","$833,640",,
0480242,,Dan in Real Life (2007),"$213,204",,"$1,703,565","$220,525","$12,225","$129,493","$2,636","$889,878",,,,"$96,830",,"$17,325","$27,908",,,,,"$187,451","$47,642,963",,,,,,,,"$2,517,800","$1,508,235","$335,305",,"$57,516","$79,667","$50,210","$26,309",,"$485,833","$311,839",,,,"$43,500",,"$14,094",,,"$65,286","$553,104",,,,"$112,813","$138,843",,"$95,816","$3,126",,"$94,660","$70,570","$390,492","$315,533",,"$17,018",,"$1,431,626",,,"$122,145",,"$52,611","$267,573",,"$1,153,041","$2,706,563","$290,845","$21,262",,,,"$18,916","$9,807","$83,256","$320,790","$30,218","$3,124,287","$16,228","$393,565",,
0838221,,The Darjeeling Limited (2007),"$118,402",,"$2,101,663","$440,924",,"$224,733",,"$365,536",,,,"$74,146",,,"$19,237",,,"$11,369","$41,782","$312,105","$11,902,715",,,,,"$23,066",,"$183,077","$5,365,726","$2,977,631","$86,566",,"$65,215",,"$21,482","$75,142",,"$82,747","$1,237,762","$3,483","$1,022,652",,,"$58,956",,"$9,048","$39,345",,"$291,297",,,,"$158,212","$2,294",,"$223,071",,,,"$10,086","$54,676","$180,152","$9,886",,,"$339,857","$45,076","$19,482","$63,237",,"$22,122","$17,568",,"$82,017","$1,735,972","$777,265","$800,975",,,,,,,,,"$3,170,953","$16,888","$35,048","$25,822",
0498399,,We Own the Night (2007),"$87,020",,"$1,311,820",,,"$507,077",,"$1,140,011","$100,001","$23,368",,"$52,644",,,"$6,657",,,"$102,948",,"$293,376",,,,,,"$25,598",,"$75,544","$7,702,066","$667,223","$151,301",,"$30,543","$63,687","$34,123","$46,675",,,"$1,230,182",,"$19,919",,"$138,554","$40,178","$68,069",,"$28,376",,"$835,827",,,,"$101,456","$114,947","$9,432","$392,651",,,"$67,404","$79,328","$96,982","$173,260",,,"$60,500","$482,460",,,,"$47,708","$48,363","$466,838",,"$444,632","$3,742,720","$857,588","$174,352",,,,"$73,565","$15,428","$124,695",,"$275,097","$3,699,592","$2,735","$136,068",,
0414055,,Elizabeth: The Golden Age (2007),"$110,682",,"$4,413,435","$753,485",,"$1,064,297",,"$1,022,085","$69,045",,"$85,275","$48,413",,"$135,042","$115,412",,"$40,247","$446,938","$437,628","$1,307,335",,,"$14,429","$34,043","$26,964","$56,672",,"$198,469","$1,130,370","$5,398,436","$662,857",,"$184,789","$321,320","$17,638","$42,444",,"$143,955","$6,808,077",,"$6,274,995",,,"$122,686","$66,829","$11,871","$53,308","$38,850","$740,686",,"$150,304",,"$1,010,147","$680,288","$5,063","$429,173",,,,"$177,176","$726,156","$871,897",,,"$123,299","$3,458,575",,"$59,936","$122,256","$67,180","$85,582","$198,102","$220,534","$1,274,983","$2,487,498","$670,901","$1,339,842",,,,"$325,899","$195,545","$931,240","$632,288","$220,760","$10,346,837","$35,372","$153,409",,
0465538,,Michael Clayton (2007),"$577,490",,"$3,260,754","$418,972",,"$680,327","$3,890","$1,998,654","$95,750","$40,401",,"$189,470",,,"$76,132",,,"$102,682",,"$537,395",,,"$11,577",,,"$25,633",,"$71,481","$4,884,686","$3,822,030","$671,401",,"$210,145","$103,331","$48,356",,,,"$6,289,332",,"$2,945,969",,,"$78,415","$59,066",,"$14,985",,"$629,588",,,,"$475,015","$311,168","$11,344","$520,406",,,"$140,469",,"$426,505","$827,658",,,"$94,735","$141,581",,"$11,986","$115,091","$40,896","$58,372","$232,458",,"$856,933","$4,139,644","$673,645","$1,096,760",,,,"$122,783","$154,105","$668,562",,"$176,534","$4,211,739","$104,720","$127,521",,
0857265,,Sleuth (2007),"$166,205",,"$92,366","$66,000",,,,,,,,"$20,990",,,,,,$340,,"$24,310",,,,,,,,,"$105,097","$569,098","$113,256",,,"$74,325",,,,,"$687,786",,,,,"$79,577",,,"$18,636",,"$201,890",,,,"$8,670",,,"$45,149",,,,"$27,127",,"$85,138",,,,"$150,016",,"$4,788","$18,688",,,,,"$78,800","$575,093","$64,791",,,,,"$16,929",,"$453,446",,"$44,755","$732,302","$21,288",,,
0805564,,Lars and the Real Girl (2007),"$74,502",,"$1,398,865","$145,677",,"$30,636",,,,,,"$15,190",,,"$33,885",,,,,"$97,738",,,,,,,,"$4,438","$98,349","$673,128","$15,960",,,"$6,857","$14,993",,,,"$224,211",,"$391,340",,,,,,,"$13,672",,,,,"$12,886","$496,363",,"$175,239",,,,,,"$28,176",,,,,,,"$49,041",,,"$15,272",,"$98,110","$287,503","$26,004",,,,,,,,,,"$891,507","$1,237",,,
0389722,,30 Days of Night (2007),,"$8,697","$2,038,544","$290,623",,"$303,283",,"$694,543",,"$28,000",,"$105,160",,"$177,601",,,,"$158,544",,"$182,025",,"$57,589",,,,"$20,852",,"$47,197","$1,942,095","$1,779,037","$426,800",,"$348,888",,"$74,125","$168,159","$132,431",,"$3,809,946","$17,415",,,,"$45,048","$28,764","$42,871","$87,431","$1,115,219","$2,070,634",,,,"$265,608","$219,846","$3,597","$78,978",,,"$136,339","$398,976","$286,323","$161,336",,,,"$2,135,249",,,"$280,348","$39,508",,"$273,262",,"$652,331","$4,113,870","$79,661",,,,,"$393,781",,"$555,513","$133,455","$472,339","$8,815,968",,"$246,361",,
0804522,,Rendition (2007),"$420,070",,"$436,182","$217,944",,"$291,835","$10,367","$1,063,495","$63,654",,,,,"$65,561","$30,622",,,,,"$434,290",,,"$28,549","$59,037","$26,359","$11,346",,,"$1,039,623","$676,226","$290,643",,"$89,119","$84,638","$23,791",,,"$291,881","$483,877",,,,,"$28,114","$18,113",,"$28,244","$77,231","$1,042,158",,,,"$592,991",,"$4,396","$58,793",,,"$92,650","$90,661","$349,936","$220,689","$113,419",,"$58,011",,,"$9,413","$239,101","$21,583","$37,565","$246,947",,,"$1,350,950","$248,037","$202,481",,,,"$221,991",,"$266,448",,"$60,143","$5,253,314","$15,220","$242,629",,
0469623,,Things We Lost in the Fire (2007),,,,,,"$85,480",,"$175,601",,,,,,,,,,,,"$2,288,100",,,,,,,,,"$265,655","$245,122",,,,,,,,,"$414,156",,"$149,765",,,,"$12,161",,,,"$748,251",,"$49,897",,"$52,014",,,"$52,014",,,,,,"$56,866",,,,,,,"$4,668",,,"$19,203","$20,599",,"$322,292","$123,918",,,,,,,,,"$55,804","$162,374",,,,
0831884,,Reservation Road (2007),,,,,"$3,619","$41,380",,"$55,511",,,,"$6,381",,"$47,432",,,,"$6,638",,"$9,655",,,,,,,,"$28,216",,"$148,824","$86,445",,"$5,290","$14,197",,"$21,855",,"$52,737","$104,831",,"$132,878",,"$58,852",,"$7,802",,,,"$109,622",,,,"$89,876",,,"$14,724","$2,853",,"$30,045",,"$96,099","$168,115",,"$5,133",,,,,"$7,563",,,"$73,013",,"$3,172","$16,594","$30,611",,,,,,"$2,094","$91,585",,"$27,942",,,"$59,648",,
0452623,,Gone Baby Gone (2007),"$436,926",,"$1,310,611","$67,438",,"$628,394","$4,934",,"$40,342","$30,499",,"$30,917",,"$54,703","$37,211",,,"$3,757",,"$242,205",,,"$14,712","$71,452",,,,"$9,469","$2,781,336","$424,165","$193,330",,,"$88,165",,,,"$72,717","$115,103",,,,,,,,"$32,388","$83,852","$400,763",,,,"$317,952","$220,914","$17,204","$82,880",,,"$44,265","$19,628",,"$229,114",,,,"$46,001",,,"$20,675","$14,729","$56,248","$35,791",,,"$900,466","$115,032","$392,090",,,,,,"$170,259",,,"$3,625,002","$37,217","$86,638",,
0790804,,The Comebacks (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,551","$2,926",,,,,,,,,"$10,032",,,,,,,,,,,,,,,,,,,,,,,,"$109,387",,,,"$28,202",,,,,,,,,,,,,,,,,,,,,,"$28,129",
0758798,,Weirdsville (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,539",,,,
0498097,,Climates (2006),"$19,214",,,"$18,325",,"$10,194",,"$14,511",,,,,,,,,,,,,,,,,,,,,"$404,739","$16,872","$38,100",,,,,,,,"$138,638",,,,,,,,,,,,,,,,,,,,,,,"$1,604",,,,"$16,369",,"$3,448",,,,,,,"$66,942",,,,,,"$9,788",,"$212,531",,,"$293,852",,,,
0443680,,The Assassination of Jesse James by the Coward Robert Ford (2007),"$158,043",,"$721,453","$175,362",,"$265,332","$7,148","$257,300",,"$3,194",,"$55,512",,,,,,,,"$71,960","$3,909,149",,,"$20,567","$16,046",,,"$41,291","$2,522,292","$715,057","$333,234",,"$45,160","$8,621","$28,719",,,,"$577,583",,"$833,527",,,,,,"$22,531",,"$412,909",,,,,"$108,355",,"$253,123",,,"$49,708","$41,240",,"$197,426",,,"$57,225",,,,"$27,028","$3,636",,"$40,462",,,"$515,518","$108,684","$325,344",,,,"$27,754",,"$214,562",,"$59,231","$1,725,347","$5,519","$39,368",,
